Id,date,company_code,company,yesterday_price,open,last,close,low,high,qty_traded,num_trades,value,next_day_ret
17939,2018-11-16,240050,UBCI,23.91,23.8,23.8,23.8,23.8,23.8,1400,2,33320.0,-10.829350005963079
17940,2018-11-16,768001,ASS MULTI ITTIHAD,6.04,6.0,5.99,5.99,5.99,6.0,1406,15,8427.72,-244.55222145838508
17941,2018-11-16,430030,SITEX,5.72,0.0,0.0,5.72,0.0,0.0,0,0,,-10.829350005963079
17942,2018-11-16,617001,STE TUN. DU SUCRE,11.48,11.48,11.48,10.97,11.48,11.48,50,1,574.0,-457.50209385281846
17943,2018-11-16,150085,AMS,0.86,0.86,0.88,0.88,0.86,0.88,8470,16,7435.08,330.07974090312865
17944,2018-11-16,740001,CARTHAGE CEMENT,2.0,2.09,2.0,2.0,2.0,2.12,972498,602,2029693.99,-360.82935000596336
17945,2018-11-16,764001,CEREALIS,4.88,4.88,5.0,5.0,4.87,5.02,17310,34,84621.0,-210.82935000596214
17946,2018-11-16,749001,HEXABYTE,5.99,0.0,0.0,5.99,0.0,0.0,0,0,,-294.6356939124739
17947,2018-11-16,751001,LAND OR,9.18,9.0,9.0,9.0,8.99,9.18,3984,22,36076.05,-121.9404611170738
17948,2018-11-16,754001,NEW BODY LINE,4.85,4.88,4.85,4.85,4.74,4.88,350,6,1678.82,-217.01491701627162
17949,2018-11-16,770001,OFFICEPLAST,2.74,2.79,2.71,2.71,2.71,2.79,1165,9,3161.31,-10.829350005963079
17950,2018-11-16,734001,SERVICOM,2.0,0.0,0.0,2.09,0.0,0.0,0,0,,563.333329419875
17951,2018-11-16,765001,TAWASOL GP HOLDING,0.38,0.37,0.39,0.39,0.37,0.39,53151,24,19666.83,-267.2396064162197
17952,2018-11-16,750001,AETECH,0.41,0.0,0.0,0.41,0.0,0.0,0,0,,-254.73178903035242
17953,2018-11-16,766001,MAGHREB INTERN PUB,0.61,0.0,0.0,0.61,0.0,0.0,0,0,,-10.829350005963079
17954,2018-11-16,773001,SANIMED,2.23,2.18,2.2,2.2,2.12,2.2,11483,22,24637.96,580.0797409031278
17955,2018-11-16,760001,SOTEMAIL,1.74,0.0,0.0,1.81,0.0,0.0,0,0,,-10.829350005963079
17956,2018-11-16,503001,STIP,1.31,0.0,0.0,1.31,0.0,0.0,0,0,,-10.829350005963079
17957,2018-11-19,725001,ADWYA,4.68,4.65,4.6,4.6,4.6,4.65,4417,14,20319.2,34.145177903662784
17958,2018-11-19,340005,AMEN BANK,26.7,26.8,26.8,26.8,26.5,26.8,2070,5,54876.0,12.406047468879189
17959,2018-11-19,730001,ARTES,6.25,6.25,6.3,6.3,6.25,6.3,1752,14,10989.1,-51.08601602318408
17960,2018-11-19,714001,ASSAD,7.5,7.45,7.58,7.58,7.45,7.58,8574,22,64344.97,236.6804538013334
17961,2018-11-19,360035,ATB,3.68,3.63,3.7,3.7,3.63,3.7,32,2,116.3,12.406047468879189
17962,2018-11-19,774001,ATELIER MEUBLE INT,4.12,4.14,4.0,4.0,4.0,4.14,164,9,662.74,12.406047468879189
17963,2018-11-19,470010,ATL,2.75,2.7,2.77,2.77,2.7,2.77,550,5,1520.0,12.406047468879189
17964,2018-11-19,160015,ATTIJARI BANK,42.2,42.19,42.19,42.19,41.51,42.2,2507,11,104189.38,-32.62832086484813
17965,2018-11-19,661001,ATTIJARI LEASING,17.0,17.45,17.45,17.45,17.45,17.45,5,1,87.25,-4.785929608482897
17966,2018-11-19,190060,BH,14.35,14.49,14.25,14.25,14.1,14.49,3360,28,47761.53,12.406047468879189
17967,2018-11-19,180045,BIAT,119.9,121.5,120.0,120.0,117.86,121.5,409,18,48993.62,12.406047468879189
17968,2018-11-19,310060,BNA,15.75,15.75,16.0,16.0,15.75,16.4,18282,97,293662.12,-56.34395253112046
17969,2018-11-19,220005,BT,7.8,7.8,7.8,7.8,7.75,7.8,4768,24,37062.32,-13.234978172146361
17970,2018-11-19,759001,CELLCOM,1.3,0.0,0.0,1.35,0.0,0.0,0,0,,86.48012154295226
17971,2018-11-19,420085,CIL,14.6,0.0,0.0,14.6,0.0,0.0,0,0,,12.406047468879189
17972,2018-11-19,755001,CITY CARS,11.1,11.1,11.1,11.1,11.1,11.1,430,3,4773.0,12.406047468879189
17973,2018-11-19,767001,DELICE HOLDING,14.43,14.42,14.42,14.42,14.42,14.42,40,2,576.8,60.94973678926752
17974,2018-11-19,665001,ELECTROSTAR,1.58,1.64,1.65,1.65,1.58,1.65,1457,20,2401.09,618.4666535294847
17975,2018-11-19,741001,ENNAKL AUTOMOBILES,11.5,11.5,11.5,11.5,11.35,11.5,570,8,6544.5,12.406047468879189
17976,2018-11-19,721001,ESSOUKNA,2.56,0.0,0.0,2.56,0.0,0.0,0,0,,-261.0314525311197
17977,2018-11-19,757001,EURO-CYCLES,19.0,19.3,19.0,19.0,18.8,19.3,1391,35,26399.48,1.879731679406138
17978,2018-11-19,713001,GIF-FILTER,1.01,1.02,1.0,1.0,1.0,1.02,3667,17,3693.63,212.40604746887936
17979,2018-11-19,731013,HANNIBAL LEASE,7.75,0.0,0.0,7.75,0.0,0.0,0,0,,12.406047468879189
17980,2018-11-19,644001,MAGASIN GENERAL,39.5,0.0,0.0,39.5,0.0,0.0,0,0,,12.406047468879189
17981,2018-11-19,100010,MONOPRIX,7.97,7.95,7.95,7.95,7.95,7.95,630,1,5008.5,50.141896525482956
17982,2018-11-19,762001,MPBS,3.22,0.0,0.0,3.22,0.0,0.0,0,0,,-267.097058121184
17983,2018-11-19,753001,ONE TECH HOLDING,15.68,15.65,15.64,15.64,15.64,15.65,1861,14,29118.18,37.981495039211
17984,2018-11-19,570001,POULINA GP HOLDING,12.7,12.69,12.7,12.7,12.69,12.7,350,4,4443.0,4.532031720847485
17985,2018-11-19,761001,SAH,11.8,11.9,11.8,11.8,11.66,11.9,3625,25,42300.32,-29.966833887054012
17986,2018-11-19,110025,SFBT,23.5,23.55,23.59,23.59,23.4,23.6,9207,52,215761.93,-25.745711751129498
17987,2018-11-19,659001,SIAME,2.29,2.28,2.27,2.27,2.26,2.28,4080,9,9254.65,12.406047468879189
17988,2018-11-19,400005,SIMPAR,27.1,27.1,27.1,27.1,27.1,27.1,1500,3,40650.0,12.406047468879189
17989,2018-11-19,718001,SITS,1.93,1.88,1.92,1.92,1.88,1.92,801,4,1516.42,64.48938080221178
17990,2018-11-19,678001,SOMOCER,1.17,1.19,1.18,1.18,1.16,1.2,41259,69,48364.88,-72.339715242985
17991,2018-11-19,729001,SOPAT,1.9,1.83,1.82,1.82,1.82,1.9,18607,90,33979.18,-42.53900747617556
17992,2018-11-19,653001,SOTETEL,3.35,3.3,3.25,3.25,3.25,3.34,3476,41,11342.93,-79.90164483881235
17993,2018-11-19,763001,SOTIPAPIER,4.32,4.29,4.24,4.24,4.2,4.29,25240,30,106806.08,-152.68829215376311
17994,2018-11-19,666001,SOTRAPIL,15.78,15.89,16.25,16.25,15.89,16.25,3259,28,52114.08,301.63681669964745
17995,2018-11-19,658001,SOTUMAG,2.55,2.6,2.6,2.6,2.6,2.6,30,1,78.0,-256.8247217618913
17996,2018-11-19,656001,SOTUVER,8.1,8.04,8.08,8.08,8.03,8.1,5772,28,46443.99,-24.72266540240686
17997,2018-11-19,606001,STAR,133.49,130.01,134.5,134.5,130.0,134.5,96,3,12705.01,43.632813268134065
17998,2018-11-19,260095,STB,4.3,4.3,4.29,4.29,4.19,4.3,315,6,1321.45,-34.213999151168075
17999,2018-11-19,744001,TELNET HOLDING,9.15,9.15,9.13,9.13,9.04,9.15,4670,41,42659.7,12.406047468879189
18000,2018-11-19,727001,TPR,4.76,4.7,4.7,4.7,4.65,4.7,3838,21,17942.54,-115.25352699920721
18001,2018-11-19,738001,TUNIS RE,7.24,7.1,7.03,7.03,7.03,7.23,1002,7,7061.46,240.0020645385814
18002,2018-11-19,120040,TUNISAIR,0.67,0.0,0.0,0.7,0.0,0.0,0,0,,583.8346188974508
18003,2018-11-19,769001,UADH,1.88,1.91,1.86,1.86,1.86,1.91,20001,63,37326.93,12.406047468879189
18004,2018-11-19,390010,UIB,25.0,24.99,25.0,25.0,24.75,25.0,1182,14,29449.98,8.40604746887852
18005,2018-11-19,772001,UNIMED,8.04,8.02,8.1,8.1,8.0,8.1,4911,16,39292.32,12.406047468879189
18006,2018-11-19,720001,WIFACK INT BANK,6.76,6.77,6.77,6.77,6.77,6.77,255,1,1726.35,12.406047468879189
18007,2018-11-19,230035,AIR LIQUDE TSIE,80.49,0.0,0.0,80.49,0.0,0.0,0,0,,12.406047468879189
18008,2018-11-19,380070,ALKIMIA,44.5,0.0,0.0,44.5,0.0,0.0,0,0,,12.406047468879189
18009,2018-11-19,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,12.406047468879189
18010,2018-11-19,758001,BEST LEASE,1.85,0.0,0.0,1.85,0.0,0.0,0,0,,12.406047468879189
18011,2018-11-19,130055,BTE (ADP),12.04,11.68,11.68,11.68,11.68,11.68,215,5,2511.2,312.0635817154549
18012,2018-11-19,735001,CIMENTS DE BIZERTE,1.57,1.6,1.6,1.6,1.6,1.6,4464,18,7142.4,12.406047468879189
18013,2018-11-19,330090,ELBENE INDUSTRIE,2.93,0.0,0.0,2.93,0.0,0.0,0,0,,12.406047468879189
18014,2018-11-19,320075,ICF,153.71,158.32,160.0,160.0,158.32,160.0,4422,131,704949.6,262.4060474688783
18015,2018-11-19,672004,MODERN LEASING,3.27,0.0,0.0,3.27,0.0,0.0,0,0,,-79.33707179717531
18016,2018-11-19,250065,PLAC. TSIE-SICAF,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,12.406047468879189
18017,2018-11-19,667001,SIPHAT,2.63,2.61,2.61,2.61,2.61,2.61,10,1,26.1,12.406047468879189
18018,2018-11-19,140070,SPDIT - SICAF,9.45,9.46,9.46,9.74,9.46,9.46,877,3,8296.42,238.27873740727924
18019,2018-11-19,664001,STEQ,9.07,0.0,0.0,9.07,0.0,0.0,0,0,,12.406047468879189
18020,2018-11-19,410020,TUNINVEST-SICAR,6.4,6.59,6.59,6.59,6.59,6.59,300,2,1977.0,300.7216772109123
18021,2018-11-19,240050,UBCI,23.8,0.0,0.0,23.8,0.0,0.0,0,0,,12.406047468879189
18022,2018-11-19,768001,ASS MULTI ITTIHAD,5.99,5.9,5.85,5.85,5.85,5.9,2980,25,17483.9,132.06416712699843
18023,2018-11-19,430030,SITEX,5.72,0.0,0.0,5.72,0.0,0.0,0,0,,12.406047468879189
18024,2018-11-19,617001,STE TUN. DU SUCRE,10.97,0.0,0.0,10.48,0.0,0.0,0,0,,-436.06723497386923
18025,2018-11-19,150085,AMS,0.88,0.89,0.91,0.91,0.88,0.91,3512,18,3176.52,232.1862672490982
18026,2018-11-19,740001,CARTHAGE CEMENT,2.0,1.96,1.93,1.93,1.88,1.99,365921,579,707837.95,-143.03436703889338
18027,2018-11-19,764001,CEREALIS,5.0,4.8,4.9,4.9,4.8,4.9,726,3,3485.4,-273.3082382454077
18028,2018-11-19,749001,HEXABYTE,5.99,5.82,5.82,5.82,5.82,5.82,24,1,139.68,12.406047468879189
18029,2018-11-19,751001,LAND OR,9.0,8.99,8.9,8.9,8.8,9.0,4515,22,40248.38,12.406047468879189
18030,2018-11-19,754001,NEW BODY LINE,4.85,4.85,4.75,4.75,4.75,4.85,2682,20,12750.2,222.9323632583513
18031,2018-11-19,770001,OFFICEPLAST,2.71,2.71,2.71,2.71,2.71,2.71,42,1,113.82,12.406047468879189
18032,2018-11-19,734001,SERVICOM,2.09,2.18,2.21,2.21,2.0,2.21,603286,270,1324138.57,600.6413415865263
18033,2018-11-19,765001,TAWASOL GP HOLDING,0.39,0.0,0.0,0.38,0.0,0.0,0,0,,-250.75184726796263
18034,2018-11-19,750001,AETECH,0.41,0.4,0.4,0.4,0.4,0.4,800,3,320.0,12.406047468879189
18035,2018-11-19,766001,MAGHREB INTERN PUB,0.61,0.0,0.0,0.61,0.0,0.0,0,0,,12.406047468879189
18036,2018-11-19,773001,SANIMED,2.2,2.23,2.33,2.33,2.23,2.33,8155,11,18905.65,441.5905968251022
18037,2018-11-19,760001,SOTEMAIL,1.81,0.0,0.0,1.81,0.0,0.0,0,0,,12.406047468879189
18038,2018-11-19,503001,STIP,1.31,0.0,0.0,1.31,0.0,0.0,0,0,,12.406047468879189
18039,2018-11-21,725001,ADWYA,4.6,4.67,4.61,4.61,4.61,4.67,223,3,1028.09,104.03387835931088
18040,2018-11-21,340005,AMEN BANK,26.8,26.8,26.8,26.8,26.5,26.8,765,8,20292.0,-26.117965458476444
18041,2018-11-21,730001,ARTES,6.3,6.26,6.26,6.26,6.23,6.26,2942,9,18407.57,-137.93905172045595
18042,2018-11-21,714001,ASSAD,7.58,7.5,7.75,7.75,7.5,7.75,5188,21,39381.63,38.39816357378068
18043,2018-11-21,360035,ATB,3.7,3.7,3.7,3.7,3.63,3.7,345,7,1253.93,-26.117965458476444
18044,2018-11-21,774001,ATELIER MEUBLE INT,4.0,4.09,4.0,4.0,4.0,4.1,9442,34,37857.2,123.88203454152259
18045,2018-11-21,470010,ATL,2.77,2.77,2.77,2.77,2.77,2.77,119,3,329.63,-26.117965458476444
18046,2018-11-21,160015,ATTIJARI BANK,42.19,42.19,42.0,42.0,42.0,42.19,1620,16,68050.47,-28.49891783942793
18047,2018-11-21,661001,ATTIJARI LEASING,17.45,17.45,17.42,17.42,17.42,17.45,209,2,3641.08,-324.6254281450456
18048,2018-11-21,190060,BH,14.25,14.15,14.25,14.25,14.15,14.4,5409,39,76871.2,8.969753839769279
18049,2018-11-21,180045,BIAT,120.0,121.5,120.0,120.0,120.0,121.5,510,12,61661.88,-34.45129879180886
18050,2018-11-21,310060,BNA,16.0,16.0,15.89,15.89,15.7,16.0,2546,24,40435.5,-32.41123166363713
18051,2018-11-21,220005,BT,7.8,7.8,7.78,7.78,7.75,7.8,11742,35,91524.0,115.27020934872124
18052,2018-11-21,759001,CELLCOM,1.35,1.33,1.36,1.36,1.33,1.36,2532,13,3407.4,-26.117965458476444
18053,2018-11-21,420085,CIL,14.6,0.0,0.0,14.6,0.0,0.0,0,0,,-320.63851340368154
18054,2018-11-21,755001,CITY CARS,11.1,0.0,0.0,11.1,0.0,0.0,0,0,,-26.117965458476444
18055,2018-11-21,767001,DELICE HOLDING,14.42,14.43,14.49,14.49,14.43,14.49,250,4,3617.4,-39.92058795675102
18056,2018-11-21,665001,ELECTROSTAR,1.65,1.66,1.75,1.75,1.66,1.75,3851,28,6618.39,373.8820345415239
18057,2018-11-21,741001,ENNAKL AUTOMOBILES,11.5,11.5,11.5,11.5,11.5,11.5,120,1,1380.0,-113.07448719760637
18058,2018-11-21,721001,ESSOUKNA,2.56,2.49,2.49,2.49,2.49,2.49,350,4,871.5,14.04267711180296
18059,2018-11-21,757001,EURO-CYCLES,19.0,18.99,18.98,18.98,18.8,18.99,3631,31,68563.77,-68.26759664920412
18060,2018-11-21,713001,GIF-FILTER,1.0,1.03,1.02,1.02,1.0,1.03,7975,16,8031.39,-26.117965458476444
18061,2018-11-21,731013,HANNIBAL LEASE,7.75,0.0,0.0,7.75,0.0,0.0,0,0,,-26.117965458476444
18062,2018-11-21,644001,MAGASIN GENERAL,39.5,39.49,39.5,39.5,39.49,39.5,706,4,27883.4,-279.282522420502
18063,2018-11-21,100010,MONOPRIX,7.95,7.94,7.98,7.98,7.94,7.98,519,6,4139.78,-126.36859202489248
18064,2018-11-21,762001,MPBS,3.22,3.25,3.13,3.13,3.13,3.25,85,3,266.17,261.4219706437604
18065,2018-11-21,753001,ONE TECH HOLDING,15.64,15.5,15.68,15.68,15.5,15.99,6472,21,101653.23,-77.13837362174125
18066,2018-11-21,570001,POULINA GP HOLDING,12.7,12.7,12.69,12.69,12.65,12.7,2380,23,30205.75,-57.63884804318775
18067,2018-11-21,761001,SAH,11.8,11.84,11.75,11.75,11.75,11.84,784,10,9231.19,-153.77753992656173
18068,2018-11-21,110025,SFBT,23.59,23.59,23.5,23.5,23.5,23.59,6478,31,152610.2,-26.117965458476444
18069,2018-11-21,659001,SIAME,2.27,2.23,2.27,2.27,2.23,2.27,3064,4,6911.15,-114.22369233072271
18070,2018-11-21,400005,SIMPAR,27.1,27.11,27.1,27.1,27.1,27.11,2650,6,71815.05,10.782403545213093
18071,2018-11-21,718001,SITS,1.92,1.93,1.93,1.93,1.93,1.93,1,1,1.93,-26.117965458476444
18072,2018-11-21,678001,SOMOCER,1.18,1.19,1.17,1.17,1.16,1.19,24127,43,28023.6,-111.58805092856161
18073,2018-11-21,729001,SOPAT,1.82,1.77,1.81,1.81,1.77,1.87,39399,128,70914.91,-191.8638218120683
18074,2018-11-21,653001,SOTETEL,3.25,3.19,3.22,3.22,3.16,3.25,7806,43,24830.98,-57.17386607959507
18075,2018-11-21,763001,SOTIPAPIER,4.24,4.28,4.17,4.17,4.17,4.28,9838,24,41024.63,261.6518187141859
18076,2018-11-21,666001,SOTRAPIL,16.25,16.5,16.72,16.72,16.42,16.72,6463,22,106571.81,-38.07968794651395
18077,2018-11-21,658001,SOTUMAG,2.6,2.53,2.59,2.53,2.53,2.59,305,3,774.95,-65.64365715807985
18078,2018-11-21,656001,SOTUVER,8.08,8.08,8.05,8.05,8.03,8.08,19421,46,156275.82,11.149115286863687
18079,2018-11-21,606001,STAR,134.5,130.51,134.92,134.92,130.5,134.92,1769,17,238325.22,-26.117965458476444
18080,2018-11-21,260095,STB,4.29,4.19,4.27,4.27,4.19,4.29,65089,220,277241.47,-72.95637295262058
18081,2018-11-21,744001,TELNET HOLDING,9.13,9.13,9.13,9.13,9.05,9.13,741,9,6719.31,171.03427988653942
18082,2018-11-21,727001,TPR,4.7,4.65,4.64,4.64,4.6,4.65,21754,37,100235.96,-112.3248620102002
18083,2018-11-21,738001,TUNIS RE,7.03,7.2,7.19,7.19,7.0,7.2,125442,23,926596.72,-53.934377141370284
18084,2018-11-21,120040,TUNISAIR,0.7,0.7,0.72,0.74,0.68,0.72,474933,229,333663.63,379.2874399469293
18085,2018-11-21,769001,UADH,1.86,1.89,1.86,1.86,1.84,1.89,6242,30,11550.22,-187.40828803912146
18086,2018-11-21,390010,UIB,25.0,25.0,24.99,24.99,24.25,25.0,3818,27,93169.28,-142.16438402590347
18087,2018-11-21,772001,UNIMED,8.1,8.0,8.1,8.1,7.9,8.1,105,7,834.82,270.1783308378203
18088,2018-11-21,720001,WIFACK INT BANK,6.77,0.0,0.0,6.77,0.0,0.0,0,0,,-26.117965458476444
18089,2018-11-21,230035,AIR LIQUDE TSIE,80.49,80.49,80.49,80.49,80.49,80.49,5,2,402.45,-86.99509305196584
18090,2018-11-21,380070,ALKIMIA,44.5,44.5,44.5,44.5,43.17,44.5,92,6,4092.67,-26.117965458476444
18091,2018-11-21,300045,ASTREE,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,-26.117965458476444
18092,2018-11-21,758001,BEST LEASE,1.85,0.0,0.0,1.85,0.0,0.0,0,0,,-26.117965458476444
18093,2018-11-21,130055,BTE (ADP),11.68,12.03,12.03,12.03,12.03,12.03,6,2,72.18,-34.430517411926374
18094,2018-11-21,735001,CIMENTS DE BIZERTE,1.6,1.6,1.6,1.6,1.6,1.6,7518,20,12028.8,223.88203454152267
18095,2018-11-21,330090,ELBENE INDUSTRIE,2.93,0.0,0.0,2.93,0.0,0.0,0,0,,-26.117965458476444
18096,2018-11-21,320075,ICF,160.0,160.0,164.0,164.0,160.0,164.0,1264,66,205644.0,461.6869125903045
18097,2018-11-21,672004,MODERN LEASING,3.27,3.24,3.24,3.24,3.24,3.24,18000,3,58320.0,-26.117965458476444
18098,2018-11-21,250065,PLAC. TSIE-SICAF,41.0,0.0,0.0,41.0,0.0,0.0,0,0,,-26.117965458476444
18099,2018-11-21,667001,SIPHAT,2.61,0.0,0.0,2.61,0.0,0.0,0,0,,-26.117965458476444
18100,2018-11-21,140070,SPDIT - SICAF,9.74,9.96,9.96,9.96,9.96,9.96,200,2,1992.0,-26.117965458476444
18101,2018-11-21,664001,STEQ,9.07,0.0,0.0,9.07,0.0,0.0,0,0,,-26.117965458476444
18102,2018-11-21,410020,TUNINVEST-SICAR,6.59,6.78,6.78,6.78,6.78,6.78,400,2,2712.0,-26.117965458476444
18103,2018-11-21,240050,UBCI,23.8,0.0,0.0,23.8,0.0,0.0,0,0,,-26.117965458476444
18104,2018-11-21,768001,ASS MULTI ITTIHAD,5.85,5.86,5.92,5.92,5.86,5.92,2774,27,16376.6,294.82798048747094
18105,2018-11-21,430030,SITEX,5.72,0.0,0.0,5.72,0.0,0.0,0,0,,410.9449716044611
18106,2018-11-21,617001,STE TUN. DU SUCRE,10.48,0.0,0.0,10.01,0.0,0.0,0,0,,-475.6684150089252
18107,2018-11-21,150085,AMS,0.91,0.91,0.93,0.93,0.91,0.93,655,4,596.25,188.93579798238358
18108,2018-11-21,740001,CARTHAGE CEMENT,1.93,1.9,1.9,1.9,1.86,1.92,229947,271,433723.38,552.8294029625757
18109,2018-11-21,764001,CEREALIS,4.9,4.76,4.76,4.76,4.76,4.76,1900,8,9044.0,57.915647986901405
18110,2018-11-21,749001,HEXABYTE,5.82,0.0,0.0,5.82,0.0,0.0,0,0,,-26.117965458476444
18111,2018-11-21,751001,LAND OR,8.9,9.0,8.9,8.9,8.9,9.0,3984,42,35458.1,-82.29774073937656
18112,2018-11-21,754001,NEW BODY LINE,4.75,4.85,4.85,4.85,4.75,4.85,1001,4,4754.95,35.737704644616116
18113,2018-11-21,770001,OFFICEPLAST,2.71,2.71,2.71,2.71,2.71,2.71,887,2,2403.77,269.0849865710443
18114,2018-11-21,734001,SERVICOM,2.21,2.3,2.34,2.34,2.3,2.34,256298,98,594009.2,401.23246189195163
18115,2018-11-21,765001,TAWASOL GP HOLDING,0.38,0.0,0.0,0.37,0.0,0.0,0,0,,-26.117965458476444
18116,2018-11-21,750001,AETECH,0.4,0.0,0.0,0.4,0.0,0.0,0,0,,-26.117965458476444
18117,2018-11-21,766001,MAGHREB INTERN PUB,0.61,0.0,0.0,0.61,0.0,0.0,0,0,,-26.117965458476444
18118,2018-11-21,773001,SANIMED,2.33,0.0,0.0,2.43,0.0,0.0,0,0,,550.0137217843215
18119,2018-11-21,760001,SOTEMAIL,1.81,0.0,0.0,1.81,0.0,0.0,0,0,,84.37927211058405
18120,2018-11-21,503001,STIP,1.31,0.0,0.0,1.31,0.0,0.0,0,0,,-26.117965458476444
18121,2018-11-22,725001,ADWYA,4.61,4.61,4.67,4.67,4.61,4.68,160,6,745.2,74.34528646145577
18122,2018-11-22,340005,AMEN BANK,26.8,26.8,26.8,26.8,26.5,26.8,18220,7,482883.95,10.105457767665138
18123,2018-11-22,730001,ARTES,6.26,6.23,6.19,6.19,6.15,6.23,1298,11,8031.82,-54.51489764428996
18124,2018-11-22,714001,ASSAD,7.75,7.75,7.8,7.8,7.75,7.94,4410,33,34710.61,138.3105859727951
18125,2018-11-22,360035,ATB,3.7,3.7,3.7,3.7,3.7,3.7,2135,11,7899.5,-43.948596286389474
18126,2018-11-22,774001,ATELIER MEUBLE INT,4.0,3.95,4.06,4.06,3.94,4.06,1658,15,6625.12,453.455211462247
18127,2018-11-22,470010,ATL,2.77,2.77,2.77,2.77,2.77,2.77,11,2,30.47,10.105457767665138
18128,2018-11-22,160015,ATTIJARI BANK,42.0,42.0,41.99,41.99,41.5,42.0,4166,35,173163.28,-130.40418738594406
18129,2018-11-22,661001,ATTIJARI LEASING,17.42,16.95,16.9,16.9,16.9,16.95,115,6,1947.05,282.29480688009124
18130,2018-11-22,190060,BH,14.25,14.3,14.3,14.3,14.2,14.5,3929,33,56207.81,-66.81761915541261
18131,2018-11-22,180045,BIAT,120.0,120.0,119.9,119.9,119.0,120.0,949,28,113794.7,-64.95709435910713
18132,2018-11-22,310060,BNA,15.89,15.89,15.88,15.88,15.68,15.9,4803,32,75856.19,-103.24466817692057
18133,2018-11-22,220005,BT,7.78,7.78,7.89,7.89,7.78,7.96,7646,28,59609.95,22.779728997069924
18134,2018-11-22,759001,CELLCOM,1.36,1.37,1.36,1.36,1.35,1.37,1885,8,2557.33,230.693693061782
18135,2018-11-22,420085,CIL,14.6,14.6,14.17,14.17,14.17,14.6,1153,6,16348.76,10.105457767665138
18136,2018-11-22,755001,CITY CARS,11.1,11.1,11.1,11.1,11.1,11.1,24,1,266.4,190.2856379478457
18137,2018-11-22,767001,DELICE HOLDING,14.49,14.49,14.47,14.47,14.47,14.5,9500,7,137620.0,-45.18134250876882
18138,2018-11-22,665001,ELECTROSTAR,1.75,1.77,1.82,1.82,1.77,1.82,8588,61,15592.41,449.66589732810314
18139,2018-11-22,741001,ENNAKL AUTOMOBILES,11.5,11.5,11.4,11.4,11.35,11.5,1320,11,15073.0,10.105457767665138
18140,2018-11-22,721001,ESSOUKNA,2.49,2.49,2.5,2.5,2.42,2.56,3831,31,9307.76,10.105457767665138
18141,2018-11-22,757001,EURO-CYCLES,18.98,18.8,18.9,18.9,18.75,18.9,2404,46,45219.01,-53.386605724397015
18142,2018-11-22,713001,GIF-FILTER,1.02,1.02,1.02,1.02,1.01,1.02,3583,16,3648.63,108.1446734539393
18143,2018-11-22,731013,HANNIBAL LEASE,7.75,0.0,0.0,7.75,0.0,0.0,0,0,,10.105457767665138
18144,2018-11-22,644001,MAGASIN GENERAL,39.5,38.5,38.5,38.5,38.5,38.5,355,1,13667.5,267.24831491052316
18145,2018-11-22,100010,MONOPRIX,7.98,7.98,7.9,7.9,7.9,7.98,4229,12,33594.77,-53.18568147284264
18146,2018-11-22,762001,MPBS,3.13,3.22,3.22,3.22,3.1,3.22,449,11,1399.34,10.105457767665138
18147,2018-11-22,753001,ONE TECH HOLDING,15.68,15.68,15.6,15.6,15.6,16.0,13130,40,206274.05,202.41315007535897
18148,2018-11-22,570001,POULINA GP HOLDING,12.69,12.65,12.65,12.65,12.32,12.69,6535,18,81060.37,2.200319427744235
18149,2018-11-22,761001,SAH,11.75,11.79,11.6,11.6,11.55,11.79,6155,41,71535.75,-84.72212843923077
18150,2018-11-22,110025,SFBT,23.5,23.57,23.5,23.5,23.4,23.57,21446,46,503861.1,5.8501386187281845
18151,2018-11-22,659001,SIAME,2.27,2.26,2.25,2.25,2.23,2.26,3678,11,8218.65,10.105457767665138
18152,2018-11-22,400005,SIMPAR,27.1,27.2,27.2,27.2,27.2,27.2,2618,5,71209.6,10.105457767665138
18153,2018-11-22,718001,SITS,1.93,0.0,0.0,1.93,0.0,0.0,0,0,,10.105457767665138
18154,2018-11-22,678001,SOMOCER,1.17,1.19,1.16,1.16,1.16,1.19,23244,35,27042.59,-76.10143878405862
18155,2018-11-22,729001,SOPAT,1.81,1.8,1.78,1.78,1.75,1.84,14639,88,26053.02,571.903210576653
18156,2018-11-22,653001,SOTETEL,3.22,3.17,3.21,3.21,3.13,3.21,2810,17,8861.91,165.86869764305345
18157,2018-11-22,763001,SOTIPAPIER,4.17,4.15,4.29,4.29,4.15,4.29,29819,48,126464.65,33.41548107768877
18158,2018-11-22,666001,SOTRAPIL,16.72,16.8,16.7,16.7,16.32,17.19,10627,50,180110.85,-55.762805705388274
18159,2018-11-22,658001,SOTUMAG,2.53,2.59,2.57,2.52,2.52,2.59,4065,16,10410.5,-148.62470096249413
18160,2018-11-22,656001,SOTUVER,8.05,8.08,8.08,8.08,8.05,8.08,3963,22,31947.81,22.481695391426413
18161,2018-11-22,606001,STAR,134.92,0.0,0.0,134.92,0.0,0.0,0,0,,10.105457767665138
18162,2018-11-22,260095,STB,4.27,4.29,4.25,4.25,4.17,4.29,45804,70,193748.96,-131.07101282056942
18163,2018-11-22,744001,TELNET HOLDING,9.13,9.13,9.31,9.31,9.13,9.34,13681,40,125523.33,-65.08251215714745
